,epoch,train_epoch_loss_avg_over_batch,train_acc,train_acc_clean_only,train_asr_bd_only,train_ra_bd_only,clean_test_loss_avg_over_batch,bd_test_loss_avg_over_batch,ra_test_loss_avg_over_batch,test_acc,test_asr,test_ra
0,0,1.518107102663031,0.3718842592592593,0.3357458847736626,0.6971296296296297,0.33037037037037037,1.106676361140083,0.9269921346144243,1.1973169175061313,0.3333333333333333,1.0,0.0
1,1,1.2753616855325292,0.3885092592592593,0.33430041152263373,0.8763888888888889,0.3325925925925926,1.1011472519706278,1.0333289449865168,1.1357281858270818,0.3333333333333333,0.9960714285714286,0.0017857142857142857
2,2,1.2237376694995645,0.39505555555555555,0.3352006172839506,0.93375,0.33199074074074075,1.1665424248751473,1.0468219952149824,1.2313810803673484,0.33785714285714286,0.9214285714285714,0.04214285714285714
3,3,1.1875337907488313,0.3955092592592593,0.33332304526748974,0.9551851851851851,0.32916666666666666,1.1106111161849077,0.8950066241351041,1.2185230688615278,0.3333333333333333,1.0,0.0
4,4,1.176732618379367,0.39782407407407405,0.33366769547325104,0.9752314814814815,0.32935185185185184,1.1439362974727856,0.9273498112505133,1.2318137125535444,0.33214285714285713,0.9978571428571429,0.00035714285714285714
5,5,1.1623097241489808,0.3980046296296296,0.33420781893004115,0.9721759259259259,0.32967592592592593,1.1027580008787268,0.9689311710270968,1.1702073704112659,0.3333333333333333,1.0,0.0
6,6,1.1481948937002517,0.398337962962963,0.3347170781893004,0.970925925925926,0.3299537037037037,1.1105850233751184,0.9021313949064775,1.2160435914993286,0.3333333333333333,1.0,0.0
7,7,1.1407831068287528,0.39822685185185186,0.33472736625514404,0.9697222222222223,0.331712962962963,1.1023232516120463,0.9760251858017661,1.166058366948908,0.3333333333333333,0.9992857142857143,0.0
8,8,1.1291116380013562,0.3969259259259259,0.3335545267489712,0.9672685185185185,0.33013888888888887,1.1134557513629688,0.8759288842027838,1.2320548404346814,0.3333333333333333,1.0,0.0
9,9,1.1171684382368603,0.3967777777777778,0.3341460905349794,0.960462962962963,0.32958333333333334,1.1108250127119177,0.8725857951424338,1.23136568069458,0.3333333333333333,1.0,0.0
10,10,1.1048460995416505,0.3971898148148148,0.3345576131687243,0.9608796296296296,0.32949074074074075,1.1022096942452824,0.9552929618141868,1.1764748313210227,0.3333333333333333,1.0,0.0
11,11,1.0952181616948113,0.39772685185185186,0.33602366255144034,0.9530555555555555,0.33055555555555555,1.110118262908038,0.8897731141610579,1.2211465185338801,0.3335714285714286,0.9996428571428572,0.00035714285714285714
12,12,1.0906138199765536,0.39820833333333333,0.3372582304526749,0.9467592592592593,0.3343055555555556,1.1040940915837008,0.9405179403044961,1.187581799247048,0.3411904761904762,0.9464285714285714,0.031785714285714285
13,13,1.0882414045492055,0.3998611111111111,0.34084876543209874,0.9309722222222222,0.33967592592592594,1.1061605425441967,0.8824669231068004,1.220308087088845,0.3423809523809524,0.9828571428571429,0.015357142857142857
14,14,1.0841662714266664,0.4025740740740741,0.3491460905349794,0.883425925925926,0.34708333333333335,1.1092364016701193,0.8602799502286044,1.2362574230540881,0.3530952380952381,0.9314285714285714,0.05035714285714286
15,15,1.074314824354027,0.4140462962962963,0.36863683127572017,0.8227314814814815,0.36527777777777776,1.076538836254793,0.9083403565666892,1.180851697921753,0.3942857142857143,0.8285714285714286,0.13392857142857142
16,16,1.0441672178382557,0.4428611111111111,0.41068930041152263,0.7324074074074074,0.41203703703703703,1.045037073247573,1.0524943633513018,1.1149824532595547,0.4369047619047619,0.5982142857142857,0.29
17,17,0.9895768652877537,0.4859074074074074,0.46875,0.6403240740740741,0.4718981481481481,1.028484442654778,1.0944472551345825,1.1040627306157893,0.46404761904761904,0.5692857142857143,0.3360714285714286
18,18,0.9249063226001523,0.5301018518518519,0.5247633744855967,0.5781481481481482,0.5264814814814814,1.0463724732398987,1.1017594879323787,1.1338626688176936,0.47095238095238096,0.5192857142857142,0.37214285714285716
19,19,0.856283372824226,0.5715462962962963,0.5750051440329218,0.5404166666666667,0.5750462962962963,1.0770283060915329,1.1332502961158752,1.1987389651211826,0.4888095238095238,0.47535714285714287,0.4089285714285714
