,epoch,train_epoch_loss_avg_over_batch,train_acc,train_acc_clean_only,train_asr_bd_only,train_ra_bd_only,clean_test_loss_avg_over_batch,bd_test_loss_avg_over_batch,ra_test_loss_avg_over_batch,test_acc,test_asr,test_ra
0,0,1.7843923460642497,0.3025138888888889,0.2498418209876543,0.7765625,0.2535763888888889,1.4052886421030217,1.0882225527482874,1.5111958770190967,0.25125,0.9966666666666667,0.0033333333333333335
1,1,1.545741018295288,0.32048611111111114,0.2506712962962963,0.9488194444444444,0.25177083333333333,1.4016456820748069,1.112797134062823,1.4978177687701058,0.25,1.0,0.0
2,2,1.4892188064787122,0.3213888888888889,0.24994212962962964,0.9644097222222222,0.2518402777777778,1.3977164030075073,1.1443555074579574,1.4824980146744673,0.2507142857142857,0.9992857142857143,0.0007142857142857143
3,3,1.4683664297527736,0.32071527777777775,0.2503858024691358,0.9536805555555555,0.2511805555555556,1.4271478111093694,1.0462289487614351,1.5547451972961426,0.25,1.0,0.0
4,4,1.4360728440814547,0.3211215277777778,0.24975694444444443,0.9634027777777778,0.2510763888888889,1.3993403261358088,1.1324613725437838,1.488515334970811,0.25,1.0,0.0
5,5,1.4025496251848009,0.32178125,0.24962577160493826,0.9711805555555556,0.25232638888888886,1.4020901159806685,1.1153759886236752,1.4975873512380264,0.25,1.0,0.0
6,6,1.3795938170750937,0.32247569444444446,0.2507677469135802,0.9678472222222222,0.25253472222222223,1.3978266553445295,1.1505829656825346,1.4809477189007927,0.25,1.0,0.0
7,7,1.3747550231085883,0.32340625,0.25068672839506173,0.9778819444444444,0.2512152777777778,1.3969530409032649,1.1673406222287346,1.474588863989886,0.2523214285714286,0.9976190476190476,0.002380952380952381
8,8,1.3730423509809706,0.3236041666666667,0.25048996913580246,0.9816319444444445,0.2527083333333333,1.4032665762034329,1.099447068046121,1.50529444918913,0.25,1.0,0.0
9,9,1.3720981275770399,0.32363194444444443,0.25017746913580247,0.9847222222222223,0.25190972222222224,1.4014108506116,1.128951304099139,1.492484317106359,0.25,1.0,0.0
10,10,1.3713061780929565,0.3240416666666667,0.2506558641975309,0.9845138888888889,0.25256944444444446,1.4023232460021973,1.1148855756310856,1.4992654954685884,0.25,1.0,0.0
11,11,1.3703186646567451,0.32400694444444444,0.25058256172839505,0.9848263888888888,0.25190972222222224,1.400979600169442,1.1308520681717817,1.4922477708143347,0.25,1.0,0.0
12,12,1.369702413452996,0.32405208333333335,0.2510918209876543,0.9806944444444444,0.25243055555555555,1.4036371274427935,1.1097418350331925,1.5022685036939734,0.25,1.0,0.0
13,13,1.3690278675291274,0.3241423611111111,0.2513966049382716,0.9788541666666667,0.2530208333333333,1.3997791788794778,1.1562961690566118,1.4809800386428833,0.2507142857142857,0.9990476190476191,0.0009523809523809524
14,14,1.3675173708597819,0.32428819444444446,0.2520216049382716,0.9746875,0.2537152777777778,1.409891204400496,1.078892518492306,1.5209711719961727,0.2526785714285714,0.9940476190476191,0.005952380952380952
15,15,1.3663611387676662,0.3249340277777778,0.25366126543209877,0.9663888888888889,0.25461805555555556,1.4030920592221348,1.1465014499776505,1.4894410652272843,0.2576785714285714,0.9821428571428571,0.017857142857142856
16,16,1.3616347010930379,0.32702430555555556,0.26022376543209874,0.9282291666666667,0.26350694444444445,1.4038466811180115,1.1400937402949614,1.491038203239441,0.2930357142857143,0.9154761904761904,0.08452380952380953
17,17,1.3335972839991252,0.3487986111111111,0.2998263888888889,0.7895486111111111,0.29993055555555553,1.349385760047219,1.148197798167958,1.437732170609867,0.4130357142857143,0.7002380952380952,0.2997619047619048
18,18,1.2336983087327744,0.41014930555555557,0.3864776234567901,0.6231944444444445,0.3910763888888889,1.3211002133109353,1.2492530205670525,1.3834288891624003,0.5360714285714285,0.47404761904761905,0.525952380952381
19,19,1.1206606162389119,0.4715451388888889,0.46902006172839505,0.4942708333333333,0.47107638888888886,1.3164616389708086,1.2382508376065422,1.3963025948580574,0.5623214285714285,0.42714285714285716,0.5728571428571428
