,epoch,train_epoch_loss_avg_over_batch,train_acc,train_acc_clean_only,train_asr_bd_only,train_ra_bd_only,clean_test_loss_avg_over_batch,bd_test_loss_avg_over_batch,ra_test_loss_avg_over_batch,test_acc,test_asr,test_ra
0,0,0.9526669010359524,0.5880780022446689,0.6232805618156145,0.27069106033780177,0.6269285894949835,1.5716183270726884,1.5865382877263157,1.6930714141238818,0.4817142857142857,0.2501785714285714,0.47732142857142856
1,1,0.7969664070388865,0.6528591470258137,0.6963689580040958,0.2605738695444454,0.6931680858837085,1.672367581299373,1.6384419256990606,1.821289143779061,0.484,0.22482142857142856,0.49410714285714286
2,2,0.7274811195112011,0.6842171717171717,0.7324362487025313,0.2494730629795127,0.7315009976674255,1.6194373156343187,1.4682145227085461,1.7916953780434348,0.49342857142857144,0.26571428571428574,0.47964285714285715
3,3,0.6821736219711468,0.7058249158249158,0.7570951664032767,0.2435713683500548,0.7557541522637214,1.690297624894551,1.5948495756496082,1.8541736060922795,0.4977142857142857,0.2117857142857143,0.5048214285714285
4,4,0.646143954709889,0.7219023569023569,0.7753547972831863,0.23997414495686142,0.7734311328443357,1.7800361386367254,1.6435031349008733,1.9526593034917659,0.5004285714285714,0.19982142857142857,0.5105357142857143
5,5,0.6211235469951958,0.7342873176206509,0.7898770950417217,0.2330888345558272,0.7866677907989771,1.722209436552865,1.5387342680584302,1.8943560448559849,0.49942857142857144,0.22428571428571428,0.5041071428571429
6,6,0.5952219095960933,0.7465796857463524,0.8036980583946611,0.23159935924458308,0.8012815108338252,1.784380555152893,1.6282321919094433,1.9768843271515586,0.5014285714285714,0.215,0.5119642857142858
7,7,0.5773308390306211,0.7565656565656566,0.8147635567940602,0.23185228901441698,0.8095438833150662,1.7642074567931039,1.7415520711378618,1.9091531417586587,0.5145714285714286,0.16982142857142857,0.5433928571428571
8,8,0.5583545840950382,0.7653591470258136,0.8247100371863088,0.23025040047213557,0.8210943428041481,1.77940605367933,1.56641546162692,1.9930677684870632,0.5171428571428571,0.21214285714285713,0.5176785714285714
9,9,0.5426154874120782,0.7732547699214366,0.8338086822082371,0.22729955315740663,0.8303684343647247,1.7938449553080968,1.6255562955682927,1.9926038817925886,0.5115714285714286,0.1969642857142857,0.5214285714285715
10,10,0.5301113801514256,0.7805359147025813,0.8407846217625624,0.23733243402748502,0.83222325267684,1.94931361079216,1.5242061669176274,2.3250078613107856,0.5111428571428571,0.24732142857142858,0.4998214285714286
11,11,0.49324709324638194,0.7936644219977553,0.8386026925007092,0.3885001264648849,0.7125593682376415,1.8912956161158425,0.465053762901913,4.49506973136555,0.5068571428571429,0.7858928571428572,0.15482142857142858
12,12,0.4442144536064926,0.8151543209876543,0.8445188378421343,0.5504032824663463,0.568810949048703,2.0391157822949544,0.16609826650131831,7.648865309628573,0.5091428571428571,0.9301785714285714,0.05196428571428571
13,13,0.4165100921039006,0.8265516273849607,0.8523862513520168,0.5936261698001855,0.5355928392771829,2.035583185298102,0.09536562267352235,9.251126289367676,0.5081428571428571,0.9571428571428572,0.033035714285714286
14,14,0.398340729056548,0.8352441077441077,0.8596894802956202,0.6148441671584746,0.5229744540932467,2.064137556723186,0.08569470555944876,9.071828538721258,0.5181428571428571,0.9623214285714285,0.029285714285714286
15,15,0.3852245744962275,0.8406565656565657,0.8643058192053413,0.6274344490346514,0.5107495152179411,2.0528961632932936,0.08959595825184476,9.585310979322953,0.5234285714285715,0.9608928571428571,0.029285714285714286
16,16,0.3688791743389412,0.8481397306397307,0.8709139478269543,0.6428069583790013,0.4973161341089846,2.069316634110042,0.044034354092383925,10.815035950053822,0.5277142857142857,0.9842857142857143,0.011428571428571429
17,17,0.3585942942229262,0.8527384960718294,0.8747011536171712,0.6547227608689543,0.4875080797009808,2.2863344763006483,0.013218698631548747,11.676478212529963,0.5055714285714286,0.9944642857142857,0.00375
18,18,0.34999928987676604,0.8566133557800224,0.878541349118033,0.6589101537250934,0.48500688531040104,2.453969086919512,0.048896114426580345,11.40515067360618,0.5114285714285715,0.9821428571428571,0.011607142857142858
19,19,0.3388849491278901,0.8620538720538721,0.8839743529800478,0.6644184020459208,0.48357361661467557,2.2580926588603427,0.022476221942766147,11.275851813229648,0.5188571428571429,0.9896428571428572,0.0069642857142857145
20,20,0.32789845069320783,0.8672109988776655,0.8892951433371673,0.6680999353623922,0.48079138914650255,2.2484205067157745,0.02965229529548775,11.443828842856668,0.5225714285714286,0.9869642857142857,0.008035714285714285
21,21,0.32118950052519796,0.8696941638608305,0.8923841317635911,0.6651209847399039,0.48551274485006884,2.332064096416746,0.021564975190399724,13.528848084536465,0.5108571428571429,0.9905357142857143,0.0069642857142857145
22,22,0.31291765234535407,0.8733473625140292,0.8959126230841882,0.6698985470589889,0.4800607031447601,2.32437687260764,0.020086493470113386,13.772146311673252,0.5272857142857142,0.99125,0.005
23,23,0.30628599392280936,0.8773681257014591,0.9002047896464339,0.671472332293511,0.48042604614563134,2.3144643945353374,0.017193409347038887,13.57030673460527,0.5161428571428571,0.9928571428571429,0.004107142857142857
24,24,0.308142762558972,0.8772558922558923,0.9000676398071175,0.6715847455245483,0.4820560379956721,2.312991040093558,0.04037207741798325,13.37695615941828,0.522,0.98375,0.010357142857142856
25,25,0.31168275345210456,0.8746296296296296,0.8973682816060247,0.6696175139813956,0.4820841413034314,2.188017794064113,0.05114393918351694,13.851285284215754,0.5255714285714286,0.9833928571428572,0.01
26,26,0.2969807720577982,0.881557239057239,0.9045624140865353,0.6741421465306466,0.48236517438102466,2.2876837296145305,0.03376997156407346,15.726825844157826,0.5337142857142857,0.9869642857142857,0.0075
27,27,0.28933354220583724,0.8842312008978676,0.9077168603908147,0.6724840513728466,0.48357361661467557,2.349017696721213,0.007759675623343686,16.21113716472279,0.5205714285714286,0.9966071428571428,0.0026785714285714286
28,28,0.28670654743802865,0.8861616161616162,0.9096276070158377,0.6745917994547959,0.4811848354551331,2.3777625390461514,0.006245253352310762,15.641442385586826,0.521,0.9983928571428572,0.0016071428571428571
29,29,0.2788493557534283,0.8899635241301908,0.9135145581437393,0.6776269566928027,0.4813253519939297,2.448850691318512,0.007709188402672721,14.960357622666793,0.5202857142857142,0.9971428571428571,0.0026785714285714286
30,30,0.2761773896448405,0.8910606060606061,0.9149639825819704,0.6755473119186128,0.4837422364612315,2.391061305999756,0.039388785350390455,14.230897209861062,0.5324285714285715,0.9835714285714285,0.010357142857142856
31,31,0.2727761336542768,0.892648709315376,0.917002527920902,0.6730742208357924,0.48551274485006884,2.3171571918896268,0.0216074818321927,14.53563677180897,0.5285714285714286,0.9907142857142858,0.0069642857142857145
32,32,0.2714796486683056,0.8940151515151515,0.9179532256707095,0.6781890228479892,0.48143776522496695,2.4494078372206007,0.015399009007854726,20.523508765480734,0.5165714285714286,0.9969642857142857,0.0025
33,33,0.26516212426709,0.8965151515151515,0.9208614256725797,0.6770086839220977,0.48228086445774665,2.4291887411049435,0.013915572251955216,15.65121147849343,0.5294285714285715,0.9942857142857143,0.004464285714285714
34,34,0.26009076499973194,0.8987401795735129,0.9235327304974487,0.6752100722255009,0.48486636877160444,2.468196004629135,0.03402078594081104,15.729052803733133,0.5301428571428571,0.9889285714285714,0.008392857142857143
35,35,0.2547524093469098,0.9011980920314253,0.9256523189232491,0.6807183205463283,0.4835174099991569,2.4949832345758165,0.02743284619646147,16.8484806580977,0.5294285714285715,0.9891071428571429,0.008214285714285714
36,36,0.2554083596928378,0.9012233445566779,0.926210269405923,0.6759407582272433,0.4857937779276621,2.4715854695865085,0.04709683426401832,16.34577144276012,0.5342857142857143,0.9835714285714285,0.009285714285714286
37,37,0.25558486798001295,0.9013973063973064,0.9265313247115957,0.674788522609111,0.48742376977770285,2.450715903724943,0.022500798720019786,14.809690041975541,0.5352857142857143,0.9889285714285714,0.0069642857142857145
38,38,0.2510434845883643,0.9027525252525253,0.9278061948088786,0.676868167383301,0.487002220161313,2.4232265864099776,0.05688692443072796,15.8951246955178,0.5421428571428571,0.9844642857142857,0.010357142857142856
39,39,0.24667413657890835,0.9048793490460157,0.9296390153888354,0.681645729702386,0.48365792653795353,2.665529523577009,0.026552002242004328,12.497796232050115,0.528,0.9876785714285714,0.007321428571428572
40,40,0.2031472725506233,0.9249158249158249,0.9522469195834385,0.6784981592333418,0.4952083860270354,2.644754043647221,0.010478187935156959,16.905763366005637,0.5465714285714286,0.9953571428571428,0.0032142857142857142
41,41,0.18892815793621737,0.9304489337822671,0.9582659273043511,0.679650394851474,0.49399994379338447,2.8073738643101285,0.012143646770379168,16.65331441705877,0.5422857142857143,0.9939285714285714,0.00375
42,42,0.1853666689784426,0.9322811447811448,0.9608063163735089,0.6750976589944636,0.5006323244245847,2.7791963049343655,0.008365145500812849,16.120713884180244,0.5465714285714286,0.9958928571428571,0.002857142857142857
43,43,0.18263704346844556,0.9332631874298541,0.9617040244126714,0.6768400640755416,0.5001545681926762,2.8818781801632474,0.02690192557532679,16.203857378526166,0.5445714285714286,0.9882142857142857,0.006071428571428571
