,epoch,train_epoch_loss_avg_over_batch,train_acc,train_acc_clean_only,train_asr_bd_only,train_ra_bd_only,clean_test_loss_avg_over_batch,bd_test_loss_avg_over_batch,ra_test_loss_avg_over_batch,test_acc,test_asr,test_ra
0,0,2.0734011769577223,0.24031481481481481,0.16665380658436213,0.9032638888888889,0.16787037037037036,1.8245826923485957,1.490188764674323,1.8914155789784022,0.16666666666666666,0.9917142857142857,0.0014285714285714286
1,1,1.885951110748883,0.2474537037037037,0.166440329218107,0.976574074074074,0.16722222222222222,1.8118031205552998,1.3931843212672643,1.8954249364989144,0.16666666666666666,1.0,0.0
2,2,1.81861874722474,0.24772685185185186,0.16668981481481482,0.9770601851851852,0.16761574074074073,1.80862105253971,1.4423908718994685,1.8821288687842233,0.16666666666666666,1.0,0.0
3,3,1.7738908159224342,0.2489861111111111,0.16652520576131688,0.9911342592592592,0.16833333333333333,1.822254888939135,1.3134677793298448,1.9238241102014269,0.16666666666666666,1.0,0.0
4,4,1.7714497148284416,0.24934490740740742,0.1665380658436214,0.9946064814814815,0.16796296296296295,1.8110258109641797,1.4084081607205527,1.891626966851098,0.16666666666666666,1.0,0.0
5,5,1.770340543293275,0.24955092592592593,0.1665920781893004,0.9961805555555555,0.16780092592592594,1.8144649917429143,1.377359641449792,1.9018504406724657,0.16666666666666666,1.0,0.0
6,6,1.7697933707474531,0.24956481481481482,0.1666358024691358,0.9959259259259259,0.16775462962962964,1.8163845322348855,1.3552192066396986,1.9091302156448364,0.16666666666666666,1.0,0.0
7,7,1.769444189930414,0.2496597222222222,0.16677211934156377,0.9956481481481482,0.1680324074074074,1.815715208198085,1.3520957572119576,1.9085347354412079,0.16666666666666666,1.0,0.0
8,8,1.767571268205959,0.2499097222222222,0.16742283950617284,0.9922916666666667,0.1687962962962963,1.8059117794036865,1.4181467592716217,1.883489830153329,0.1667857142857143,0.9997142857142857,0.00014285714285714287
9,9,1.7629441633749912,0.25136574074074075,0.17124228395061727,0.9724768518518518,0.1725462962962963,1.8031997536167954,1.347765794822148,1.896967249257224,0.17654761904761904,0.9541428571428572,0.017
10,10,1.715380129020361,0.2764699074074074,0.20987139917695474,0.8758564814814814,0.21175925925925926,1.7442107850855046,1.4566246696880885,1.8144325826849257,0.23464285714285715,0.7647142857142857,0.11142857142857143
11,11,1.617324257913924,0.31822685185185184,0.271738683127572,0.7366203703703704,0.27326388888888886,1.6896788748827847,1.4381108837468284,1.7612567629132951,0.2617857142857143,0.68,0.15942857142857142
12,12,1.475139175899221,0.3739953703703704,0.35319958847736627,0.5611574074074074,0.35409722222222223,1.8119300170378252,1.560045497758048,1.8909403852054052,0.3011904761904762,0.36628571428571427,0.26685714285714285
13,13,1.2621805382565865,0.45836342592592594,0.4666383744855967,0.3838888888888889,0.46414351851851854,1.9959516019532175,1.6101739278861456,2.1065276520592824,0.32654761904761903,0.24371428571428572,0.32671428571428573
14,14,1.0419273191083098,0.5516782407407408,0.5806224279835391,0.29118055555555555,0.5775694444444445,2.137706492886399,1.6354588993958064,2.283925767455782,0.35535714285714287,0.24514285714285713,0.35414285714285715
15,15,0.8900034526866194,0.6189537037037037,0.6599125514403292,0.2503240740740741,0.6519444444444444,2.2595083063299004,1.61421565924372,2.440178317683084,0.3626190476190476,0.22271428571428573,0.3722857142857143
16,16,0.7783015747488392,0.6709814814814815,0.719727366255144,0.2322685185185185,0.7094212962962962,2.2932459368850244,1.6462266530309404,2.478897358689989,0.3780952380952381,0.21585714285714286,0.3894285714285714
17,17,0.6960961875898578,0.7083634259259259,0.763425925925926,0.21280092592592592,0.7539814814814815,2.4508645101027056,1.700672801051821,2.659295584474291,0.39095238095238094,0.19042857142857142,0.4022857142857143
18,18,0.6399763521354346,0.7355462962962963,0.7939814814814815,0.20962962962962964,0.7830092592592592,2.545930103822188,1.7163723877498083,2.779653106416975,0.39095238095238094,0.19857142857142857,0.40214285714285714
19,19,0.5996008746996875,0.7551157407407407,0.8163708847736626,0.20381944444444444,0.8058796296296297,2.4488958662206475,1.592578457934516,2.7047957948275974,0.4032142857142857,0.18614285714285714,0.4188571428571429
