,epoch,batch,train_epoch_loss_avg_over_batch,train_acc,train_acc_clean_only,train_asr_bd_only,train_ra_bd_only,clean_test_loss_avg_over_batch,bd_test_loss_avg_over_batch,test_acc,test_asr,test_ra
0,0,3375,2.0341324527528553,0.2414212962962963,0.1665380658436214,0.9153703703703704,0.16810185185185186,1.8078127304712932,1.457083314115351,0.16690476190476192,0.9997142857142857,0.00014285714285714287
1,1,3375,1.8087508404696429,0.24873148148148147,0.1672582304526749,0.9819907407407408,0.16923611111111111,1.8095421140844172,1.367158859426325,0.1680952380952381,0.998,0.00042857142857142855
2,2,3375,1.7492024630440606,0.25997453703703705,0.1884619341563786,0.903587962962963,0.1904398148148148,1.774042339035959,1.380426287651062,0.2608333333333333,0.8692857142857143,0.057
3,3,3375,1.6610973630481296,0.3012916666666667,0.2495164609053498,0.7672685185185185,0.24824074074074073,1.6613002943270134,1.4028584783727474,0.35083333333333333,0.7524285714285714,0.14942857142857144
4,4,3375,1.4914301489017627,0.3739212962962963,0.35536779835390947,0.5409027777777777,0.3573148148148148,1.5218957337466152,1.4892562476071445,0.616547619047619,0.37157142857142855,0.33514285714285713
5,5,3375,1.2890661113173874,0.4601064814814815,0.4686908436213992,0.3828472222222222,0.4669212962962963,1.5391769418210695,1.6052926410328259,0.6558333333333334,0.3172857142857143,0.3952857142857143
6,6,3375,1.1117281261196843,0.5361666666666667,0.5621090534979424,0.30268518518518517,0.5638425925925926,1.9235392528952975,1.5284053282304244,0.6802380952380952,0.2872857142857143,0.42242857142857143
7,7,3375,0.96603059330693,0.5992083333333333,0.636386316872428,0.26460648148148147,0.6345833333333334,2.251986105333675,1.812771463394165,0.7554761904761905,0.15671428571428572,0.48228571428571426
8,8,3375,0.8429736332363552,0.6517361111111111,0.6896965020576131,0.3100925925925926,0.6434722222222222,1.7487507408315486,0.1169407136568969,0.789047619047619,0.9508571428571428,0.037
9,9,3375,0.6592599251623507,0.7302847222222222,0.7375977366255144,0.6644675925925926,0.41203703703703703,1.6499223591703358,0.0542414992433888,0.7760714285714285,0.9785714285714285,0.017142857142857144
10,10,3375,0.584826109011968,0.7615625,0.7709104938271605,0.6774305555555555,0.4113657407407407,1.5938441997224635,0.16352677585726436,0.7872619047619047,0.9437142857142857,0.04328571428571429
11,11,3375,0.5372788138036375,0.7820324074074074,0.7937011316872428,0.6770138888888889,0.42150462962962965,1.527603880925612,0.02192082311534746,0.7878571428571428,0.9924285714285714,0.0054285714285714284
