,epoch,batch,train_epoch_loss_avg_over_batch,train_acc,clean_test_loss_avg_over_batch,bd_test_loss_avg_over_batch,test_acc,test_asr,test_ra
0,0,0,0.1130306631283358,0.9638888888888889,1.6473153759451473,3.350819089195945,0.7635714285714286,0.14535714285714285,0.7257142857142858
1,0,0,0.29538528136042663,0.8858333333333334,0.8133803711217993,2.643428759141402,0.785,0.23392857142857143,0.7196428571428571
2,0,0,0.15929653998031174,0.9412962962962963,0.7630316369673785,3.5534731474789707,0.8057142857142857,0.12785714285714286,0.8117857142857143
3,0,0,0.15528937948997631,0.9445370370370371,0.7954800339306102,3.254713708704168,0.8071428571428572,0.20142857142857143,0.7457142857142857
4,0,0,0.17122564707384552,0.9325,0.7665373577791101,3.8482880809090356,0.804047619047619,0.15821428571428572,0.7882142857142858
5,0,0,0.138059304204098,0.9480555555555555,0.7893543523900649,3.8221906315196645,0.8064285714285714,0.11964285714285715,0.8171428571428572
6,0,0,0.14490063592445018,0.9455555555555556,0.8490648234591764,3.6445549618114126,0.7935714285714286,0.185,0.7575
7,0,0,0.12000240090974541,0.9541666666666667,0.8203004528494442,3.5395171642303467,0.7988095238095239,0.20464285714285715,0.7442857142857143
8,0,0,0.11130623034266539,0.9589814814814814,0.8255738756235909,3.5879901105707344,0.8088095238095238,0.2007142857142857,0.7557142857142857
9,0,0,0.13796539561346519,0.9498148148148148,0.7422099779633915,3.967080593109131,0.8066666666666666,0.12821428571428573,0.8164285714285714
