,epoch,batch,train_epoch_loss_avg_over_batch,train_acc,clean_test_loss_avg_over_batch,bd_test_loss_avg_over_batch,test_acc,test_asr,test_ra
0,0,0,0.5743682405044293,0.7318055555555556,1.1790742711587385,1.4359832604726155,0.6110714285714286,0.42428571428571427,0.5757142857142857
1,0,0,0.6302153057065504,0.6522222222222223,0.6955245083028619,1.0526995360851288,0.6428571428571429,0.4014285714285714,0.5985714285714285
2,0,0,0.5675153331509952,0.7,0.6329503005201166,1.1322697003682454,0.6571428571428571,0.5007142857142857,0.4992857142857143
3,0,0,0.5184653380821491,0.7348611111111111,0.6414314400066029,1.4165094494819641,0.6567857142857143,0.435,0.565
4,0,0,0.4959581555991337,0.7498611111111111,0.6690161932598461,1.3521479368209839,0.6478571428571429,0.4957142857142857,0.5042857142857143
5,0,0,0.4898915671069047,0.7523611111111111,0.7090176885778253,2.0874693791071572,0.6603571428571429,0.2664285714285714,0.7335714285714285
6,0,0,0.4769155403663372,0.7613888888888889,0.6966789093884554,2.1497180461883545,0.6560714285714285,0.265,0.735
7,0,0,0.47756264846900415,0.7640277777777778,0.6629055630077015,1.8399444421132405,0.6714285714285714,0.3442857142857143,0.6557142857142857
8,0,0,0.4687139453559086,0.7706944444444445,0.8080344633622603,2.516235589981079,0.6303571428571428,0.19285714285714287,0.8071428571428572
9,0,0,0.49230200668861124,0.75375,0.7099319425496188,1.3795758287111919,0.6432142857142857,0.47928571428571426,0.5207142857142857
