,epoch,batch,train_epoch_loss_avg_over_batch,train_acc,train_acc_clean_only,train_asr_bd_only,train_ra_bd_only,clean_test_loss_avg_over_batch,bd_test_loss_avg_over_batch,test_acc,test_asr,test_ra
0,0,1687,1.5459647472609976,0.37030879519857735,0.3341514870844911,0.6956843859974069,0.3302463419151695,9.303101839441242,0.8059777780012651,0.34,0.9767857142857143,0.01
1,1,1687,1.217162980648916,0.39029619887374034,0.33402282527039406,0.8968503937007875,0.3317276516905975,1.1599616083231838,0.911439676176418,0.335,0.9928571428571429,0.004642857142857143
2,2,1687,1.1681402710392832,0.3939963692946058,0.33359918495039725,0.9376157836235642,0.330909596146721,1.1021820848638362,1.009266576983712,0.33404761904761904,0.9946428571428572,0.0017857142857142857
3,3,1687,1.1380725327369088,0.39740478660343803,0.3349250045023026,0.9597980640081516,0.3311101847992219,1.1195133798050159,0.8565348820252852,0.3333333333333333,1.0,0.0
4,4,1687,1.111933036605211,0.39316278897451096,0.3342543710701532,0.9234367762853173,0.33010653080129687,1.1029146638783542,0.9808899082920768,0.3545238095238095,0.9435714285714286,0.031071428571428573
5,5,1687,1.0952321903622213,0.39582561499703617,0.33575177523927136,0.9364234117429153,0.33084830524171144,1.1077537229566863,0.9245446486906572,0.3333333333333333,1.0,0.0
6,6,1687,1.0901957242250018,0.3972334395376408,0.334612851438686,0.9608651352352723,0.3322526861800667,1.110807893854199,0.8914477662606672,0.3333333333333333,1.0,0.0
7,7,1687,1.0876356489784136,0.3981133298755187,0.3354206973202157,0.9623934790663209,0.33197480548351244,1.1077133561625625,0.9044092758135363,0.34,0.9817857142857143,0.012857142857142857
8,8,1687,1.075691213251644,0.41033917457024305,0.35846454667078315,0.8771531765141692,0.354973143174662,1.081616547974673,0.8549889678304846,0.37976190476190474,0.9235714285714286,0.06821428571428571
9,9,1687,1.0046206691170416,0.4792670050385299,0.45703685789411397,0.6793239175735124,0.4521880064829822,1.003022071086999,0.9791208180514249,0.48428571428571426,0.7167857142857142,0.22321428571428573
10,10,1687,0.9214418200112406,0.5375203764078246,0.5351113260848311,0.5591980367643654,0.535861462240126,0.9370247197873665,0.9684102128852498,0.5545238095238095,0.5932142857142857,0.3442857142857143
11,11,1687,0.8178051890320657,0.602854549496147,0.6167747247092724,0.4775884423041304,0.6178458973884052,0.9047471203587272,1.3294520405205814,0.6569047619047619,0.34714285714285714,0.5364285714285715
12,12,1687,0.7177835045019126,0.6580560906935389,0.6825271044195512,0.4378328316739986,0.682565408659412,0.8776351728222587,1.2832407788796858,0.669047619047619,0.37142857142857144,0.5382142857142858
13,13,1687,0.6511975980822546,0.6943955616478956,0.7245816782266862,0.42264220863442653,0.7240133407448582,0.8776485649022189,1.2289434996518223,0.6964285714285714,0.3578571428571429,0.5671428571428572
14,14,1687,0.5890957686628332,0.726882039122703,0.7506946445478121,0.5125509447943682,0.6842812152649129,0.834343641093283,0.24137867885557088,0.7233333333333334,0.9021428571428571,0.08642857142857142
15,15,1687,0.5071256102085396,0.767722843805572,0.7771597346931425,0.6827969437369762,0.5663811067376707,0.8865239231875448,0.16107492256824943,0.7345238095238096,0.9385714285714286,0.054285714285714284
16,16,1687,0.48943088822415687,0.7792077282157677,0.7865772709964908,0.7128832082986014,0.5394090951190146,0.8652584408268784,0.16151412720368666,0.7409523809523809,0.9471428571428572,0.05071428571428571
17,17,1687,0.43077876303559165,0.8108976733847065,0.8217393317862086,0.7133398157151456,0.5492892531370098,0.9199098339586547,0.1253871522759172,0.7261904761904762,0.9535714285714286,0.04428571428571428
18,18,1687,0.3958805945492667,0.8292410714285714,0.8418022115993187,0.7162105848034449,0.5538269204056119,1.4468727418870637,0.15310530250214718,0.7457142857142857,0.95,0.04428571428571428
19,19,1687,0.3711103305052778,0.8439259780675756,0.8584527515500785,0.7131675235051642,0.5647723588532259,0.8052086961088758,0.2036678454023786,0.7654761904761904,0.9428571428571428,0.055357142857142855
20,20,1687,0.36535655271215556,0.8460099288678127,0.8602360786654455,0.7179772158933037,0.5595998888580161,0.9187020849097859,0.1191692460349507,0.7380952380952381,0.9596428571428571,0.03892857142857143
