,epoch,train_epoch_loss_avg_over_batch,train_acc,train_acc_clean_only,train_asr_bd_only,train_ra_bd_only,clean_test_loss_avg_over_batch,bd_test_loss_avg_over_batch,ra_test_loss_avg_over_batch,test_acc,test_asr,test_ra
0,0,1.1291391594477003,0.5351056864945753,0.5667246888883115,0.25054945054945055,0.5673836801496376,2.02843342405377,1.7139824203082494,2.161241808107921,0.7320238095238095,0.18442857142857144,0.8155714285714286
1,1,0.909363464136312,0.6207865693976805,0.6640565326959549,0.23137713350479308,0.6571428571428571,2.253381877234488,1.7344466362680708,2.418007390839713,0.7380952380952381,0.1702857142857143,0.8297142857142857
2,2,0.8144879365381119,0.6594205948372615,0.7089241640903068,0.213911620294599,0.7064765022211831,2.30536670034582,1.8204951116016932,2.4652539491653442,0.7628571428571429,0.13614285714285715,0.8638571428571429
3,3,0.7456394894475498,0.6880728582117471,0.7411109090436725,0.21075520224456396,0.7341594575637129,2.38547437841242,1.750157288142613,2.578628182411194,0.7404761904761905,0.1732857142857143,0.8267142857142857
4,4,0.6956712265060306,0.709645061728395,0.7654906341742226,0.20706102408230068,0.7596446107084405,2.492401123046875,1.8789624742099218,2.7017542890139987,0.7608333333333334,0.13885714285714285,0.8611428571428571
5,5,0.6580521864209041,0.7268658810325477,0.7853394299966225,0.200631283610007,0.7798924479775544,2.4828572128758286,1.7603879230363029,2.6913840004376004,0.7571428571428571,0.15128571428571427,0.8487142857142858
6,6,0.6281153153402944,0.7409909277964833,0.8009872437712712,0.20105213935001168,0.7950900163666121,2.4548631364648994,1.6906786177839552,2.6631444777761186,0.758095238095238,0.15057142857142858,0.8494285714285714
7,7,0.6008672757572503,0.7525766928544706,0.8146761580629238,0.19371054477437455,0.8100771568856675,2.497564987702803,1.809895498411996,2.7092160412243436,0.7654761904761904,0.1422857142857143,0.8577142857142858
8,8,0.5795070240235057,0.7642606621773288,0.827611649476501,0.19413140051437924,0.8175356558335282,2.484216798435558,1.808990444455828,2.6809015018599376,0.7657142857142857,0.13714285714285715,0.8628571428571429
9,9,0.5606361624903482,0.7722315750093528,0.8366241459042374,0.19272854804769698,0.8283843815758709,2.597172433679754,1.8030436762741633,2.8334604927471707,0.7605952380952381,0.15185714285714286,0.8481428571428572
10,10,0.5436034983571313,0.7814838196782641,0.8472552025148736,0.1895721299976619,0.8398176291793313,2.6043330322612417,1.7017435559204646,2.882564961910248,0.7446428571428572,0.18771428571428572,0.8124285714285714
11,11,0.5289226910762627,0.7878951552562664,0.8546725208490297,0.18693009118541035,0.8490296937105448,2.4780717040553237,1.7507439255714417,2.7084409509386336,0.7609523809523809,0.14514285714285713,0.855
12,12,0.5150049153129046,0.7949635241301908,0.8620456730144709,0.19125555295768062,0.8534720598550386,2.5305223248221655,1.7749308901173728,2.7880765880857195,0.7689285714285714,0.15128571428571427,0.8487142857142858
13,13,0.5036907833111921,0.8009072203516648,0.8684601595178093,0.19296235679214402,0.858265139116203,2.5484538728540596,1.775013919387545,2.8027041469301497,0.7590476190476191,0.161,0.839
14,14,0.4781741502397721,0.8104891507669285,0.8692733366241459,0.2814589665653495,0.7915361234510171,2.5337281877344306,0.7472636976412365,4.14735747235162,0.7435714285714285,0.6485714285714286,0.3514285714285714
15,15,0.41304819737987414,0.8353699027310139,0.8687069704606272,0.5353518821603928,0.5638297872340425,2.5732709277759898,0.4271407978875296,5.852707300867353,0.7735714285714286,0.8128571428571428,0.18714285714285714
16,16,0.3775418841111168,0.850130939019828,0.8772076589332571,0.6064531213467383,0.5007481879822305,2.8202918948549214,0.18265707844070025,7.211089815412249,0.7644047619047619,0.9234285714285714,0.07657142857142857
17,17,0.35775012628608377,0.8586934156378601,0.8843547842352758,0.6277530979658639,0.48721066167874677,2.810917428045562,0.09325402802122491,9.351617540631976,0.7645238095238095,0.9632857142857143,0.03671428571428571
18,18,0.34042519637740776,0.865752431724654,0.8909043672546829,0.6393967734393267,0.47715688566752396,2.8543996305176704,0.05847850874332445,9.746942213603429,0.7661904761904762,0.9772857142857143,0.022714285714285715
19,19,0.32985085831260624,0.8700780957725402,0.8950066249253072,0.6457329904138415,0.4729249473930325,2.923539400100708,0.05026108505470412,10.803904908043998,0.7748809523809523,0.98,0.02
20,20,0.31987484795543547,0.8738612981668538,0.8985009482736224,0.6521159691372458,0.46876315174187516,2.9942917318055122,0.12533618975430727,10.850322961807251,0.7972619047619047,0.9614285714285714,0.03857142857142857
21,21,0.30855059575563704,0.8793864571642349,0.9041827959782807,0.6562310030395136,0.46595744680851064,2.993330298048077,0.04862949455023876,10.62926289013454,0.7766666666666666,0.9835714285714285,0.016428571428571428
22,22,0.29938781701969147,0.8830527497194164,0.9081031929541971,0.6576104746317513,0.465536591068506,3.0409182707468667,0.03458316898572126,10.899288654327393,0.7782142857142857,0.9868571428571429,0.013142857142857144
23,23,0.29230579950544094,0.8861906098017209,0.910955807851186,0.6633154079962591,0.46188917465513213,3.0173307621117793,0.12810147127934865,12.006694861820765,0.7907142857142857,0.9635714285714285,0.03642857142857143
24,24,0.2854775445126688,0.8893027497194164,0.914860616767556,0.6592938975917699,0.46696282440963294,3.070689172455759,0.11649949649082762,11.979696478162493,0.7854761904761904,0.9677142857142857,0.032285714285714286
25,25,0.27882808964991557,0.8922512158623269,0.9177729858928061,0.6625672200140286,0.465770399812953,2.937849037574999,0.07237361265080315,11.898799964359828,0.7852380952380953,0.9764285714285714,0.023571428571428573
26,26,0.27515909667859745,0.8935816498316498,0.9195760047803383,0.6596446107084405,0.47007248071077856,3.110352378903013,0.04902888774605734,13.389313220977783,0.7830952380952381,0.9844285714285714,0.015571428571428571
27,27,0.26907894323858084,0.8963898241676019,0.922218180873451,0.6639466916062661,0.4652326397007248,2.8638727592699453,0.008001346831276481,13.729233401162285,0.7746428571428572,0.9978571428571429,0.002142857142857143
28,28,0.2629568997184222,0.8994762439206884,0.9257566703904809,0.6629646948795885,0.46768763151741877,3.120040676810525,0.03052904228180913,13.722118718283516,0.7932142857142858,0.9895714285714285,0.01042857142857143
