,epoch,batch,train_epoch_loss_avg_over_batch,train_acc,clean_test_loss_avg_over_batch,bd_test_loss_avg_over_batch,test_acc,test_asr,test_ra
0,0,0,0.5333775412510423,0.8124537037037037,1.1757474559726138,3.6995996832847595,0.8323809523809523,0.07614285714285714,0.6762857142857143
1,0,0,0.3801673808518578,0.858287037037037,1.250310348741936,3.6878053971699307,0.7819047619047619,0.18271428571428572,0.6354285714285715
2,0,0,0.3416887663743075,0.87125,1.3582838015122847,4.882937908172607,0.8379761904761904,0.046857142857142854,0.688
3,0,0,0.3205244935610715,0.8769444444444444,1.5095880465074019,5.2295306239809305,0.8428571428571429,0.02557142857142857,0.6832857142857143
4,0,0,0.2878487287198796,0.8912037037037037,1.3444333365469268,4.785207067217145,0.8363095238095238,0.08328571428571428,0.6655714285714286
5,0,0,0.2628057152032852,0.8999074074074074,1.4401553724751328,4.639819758278983,0.8176190476190476,0.12242857142857143,0.6492857142857142
6,0,0,0.25127298183300917,0.9021296296296296,1.2860995350462017,4.772993700844901,0.8391666666666666,0.07414285714285715,0.6948571428571428
7,0,0,0.2411652964704177,0.9100925925925926,1.272439631548795,4.872410195214408,0.8325,0.08671428571428572,0.6942857142857143
8,0,0,0.24279980168623083,0.9078240740740741,1.278940782402501,4.737339564732143,0.8119047619047619,0.13742857142857143,0.6831428571428572
9,0,0,0.21974986984449274,0.9156944444444445,1.3829659042936382,5.503412502152579,0.8372619047619048,0.073,0.718
