,epoch,batch,train_epoch_loss_avg_over_batch,train_acc,clean_test_loss_avg_over_batch,bd_test_loss_avg_over_batch,test_acc,test_asr,test_ra
0,0,0,0.5334443618269528,0.8127777777777778,1.179270413788882,3.725465408393315,0.6258333333333334,0.075,0.6778571428571428
1,0,0,0.38137914363075703,0.8584722222222222,1.3055294824369026,3.4983500923429216,0.6228571428571429,0.213,0.6151428571428571
2,0,0,0.33969123433617987,0.8707870370370371,1.3289462978189641,4.843326245035444,0.616904761904762,0.04971428571428571,0.6814285714285714
3,0,0,0.3076840819681392,0.8820370370370371,1.256429054520347,4.631461041314261,0.6363095238095238,0.068,0.6907142857142857
4,0,0,0.270917965910014,0.8969907407407407,1.2621765714703184,4.267103944505964,0.6288095238095238,0.10514285714285715,0.6641428571428571
5,0,0,0.26193402076468747,0.8974537037037037,1.419357419013977,4.800967999867031,0.6263095238095238,0.11042857142857143,0.6602857142857143
6,0,0,0.2617950889994116,0.9000462962962963,1.2903838410522,5.207800797053745,0.6522619047619047,0.07571428571428572,0.6995714285714286
7,0,0,0.23839390803785884,0.9105092592592593,1.2866133162469575,5.027517182486398,0.6339285714285714,0.05771428571428571,0.6961428571428572
8,0,0,0.24019458644530353,0.9075462962962964,1.292991112578999,5.186607037271772,0.6521428571428571,0.07857142857142857,0.7052857142857143
9,0,0,0.22328828853719374,0.9144444444444444,1.3518297491651592,5.359642727034433,0.6513095238095238,0.07828571428571429,0.7015714285714286
