,epoch,batch,train_epoch_loss_avg_over_batch,train_acc,train_acc_clean_only,train_asr_bd_only,train_ra_bd_only,clean_test_loss_avg_over_batch,bd_test_loss_avg_over_batch,test_acc,test_asr,test_ra
0,0,2812,1.8940158920895154,0.26688355707681366,0.1993628489050509,0.8745624270711785,0.20175584819692172,1.6267663435502486,1.296061323447661,0.2,0.9980357142857142,0.0007142857142857143
1,1,2812,1.6661626285797841,0.27738820234708395,0.20008766974436862,0.9731058816992193,0.2014002722751646,1.63986684625799,1.2234215275807814,0.20014285714285715,0.9971428571428571,0.00125
2,2,2812,1.5973023923158984,0.2783272581792319,0.1999672776889405,0.9834713039613312,0.2010389466081449,1.6310196204618974,1.2423677281899885,0.20014285714285715,0.9998214285714285,0.00017857142857142857
3,3,2812,1.5929856722588898,0.27932465771692744,0.19997221707723653,0.9934437159684409,0.20107789754417157,1.6353893518447875,1.223728055303747,0.20042857142857143,0.9991071428571429,0.0005357142857142857
4,4,2812,1.5920425636076487,0.27940522759601705,0.19991418269824415,0.9948599688819738,0.20121138030673483,1.6253528161482378,1.278797228227962,0.2,0.9998214285714285,0.0
5,5,2812,1.5883252656731124,0.2801470261379801,0.20290669317346932,0.9753014391287437,0.20428404734122355,1.6197900316931986,1.2596491168845783,0.20085714285714285,0.9973214285714286,0.00125
6,6,2812,1.5742344771900014,0.287109375,0.21637623670684838,0.9237587174571421,0.21874913172737628,1.5975276188416914,1.273507299748334,0.21771428571428572,0.9496428571428571,0.023392857142857142
7,7,2812,1.4915719564320522,0.33582914740398295,0.2929647465580046,0.7215801755750639,0.29778308700966777,1.4617481730201027,1.3807154650037938,0.33514285714285713,0.6151785714285715,0.22017857142857142
8,8,2812,1.3172975840049652,0.4287651137980085,0.42163103271573305,0.4929710507306773,0.42801578040784577,1.3778063893318175,1.5006179836663334,0.444,0.32375,0.4125
9,9,2812,1.086020001730912,0.5344672386201992,0.5510403161079213,0.3853205911767974,0.5545060562284698,1.269265685298226,1.6186449067159132,0.49257142857142855,0.24517857142857144,0.4907142857142857
10,10,2812,0.8949776149194576,0.616390136024182,0.6275694948216518,0.5157678308466005,0.5181295323830958,1.5459458372809671,0.056684386553983626,0.477,0.97625,0.013928571428571429
11,11,2812,0.73768311591652,0.6828352818278806,0.6815911490328516,0.6940323387231205,0.4153747846863366,1.4107328284870495,0.0457967043092305,0.5348571428571428,0.9826785714285714,0.013392857142857142
12,12,2812,0.6465890171856833,0.72404260757468,0.7264465463166473,0.7024060902422761,0.4195654589908869,1.3179534429853612,0.04591412894131446,0.5392857142857143,0.9841071428571428,0.012857142857142857
13,13,2812,0.5841039120833023,0.7506306676742532,0.7566137566137566,0.696776882467352,0.43189774937482633,1.4223892125216397,0.08747583209663969,0.5454285714285714,0.9694642857142857,0.025892857142857145
14,14,2812,0.5393134548009544,0.7703980707681366,0.7784733734021109,0.6977190009168449,0.43772400188925625,1.7520854592323303,0.0970886972182515,0.5614285714285714,0.9685714285714285,0.025
15,15,2812,0.505451303966354,0.7851840327169275,0.7952893238049669,0.694229112833764,0.4448056458559084,3.0268147945404054,0.3935508354360619,0.5527142857142857,0.9758928571428571,0.010892857142857143
16,16,2812,0.4798744494892964,0.7964860419630156,0.8082058152564819,0.6910126406445339,0.4494235310459786,1.378995587609031,0.3217821016759527,0.5787142857142857,0.9603571428571429,0.027678571428571427
17,17,2812,0.457969307295374,0.8056515602773826,0.8181559994690326,0.6931303647323537,0.4497069363037862,1.448784007809379,3.6124213080122654,0.575,0.94875,0.008214285714285714
18,18,2812,0.4447613153527166,0.8120110241820768,0.8255757238994875,0.6899377708634292,0.4548283142571397,1.319159215146845,0.07169031284072182,0.592,0.9764285714285714,0.02107142857142857
19,19,2812,0.4295944265311168,0.8197846283783784,0.8339229486942026,0.6925491721302367,0.45538393154794976,1.3998691336675124,0.013494678080116335,0.596,0.9953571428571428,0.004285714285714286
20,20,2812,0.4173153427881248,0.8258690433854907,0.8406901256710327,0.6924850673704681,0.4569245728573413,1.3856310242956336,0.04283406930070752,0.5922857142857143,0.9835714285714285,0.013035714285714286
21,21,2812,0.4041052454841425,0.8319534583926032,0.8475102101295598,0.6919400994637847,0.45825577195565803,1.4099625435742464,0.005035625398291318,0.6135714285714285,0.9989285714285714,0.0010714285714285715
22,22,2812,0.3956264395208481,0.8366709637268848,0.8530367809350353,0.6893667861409797,0.4602261676530244,1.3584608999165622,0.0450455112202855,0.613,0.9894642857142857,0.007678571428571429
23,23,2812,0.38524800722366714,0.8425275604551921,0.8595538048830181,0.6893074422868573,0.4653998944356474,1.3242597899653694,0.019201869879907463,0.6167142857142857,0.9923214285714286,0.007321428571428572
24,24,2812,0.37561343120116936,0.8469727951635846,0.863816388584482,0.6953682865160734,0.46239337612180825,1.3502661881121722,0.010225460020592436,0.6148571428571429,0.9951785714285715,0.004821428571428571
25,25,2812,0.3689210476409405,0.8509568367709816,0.8686849042741691,0.6913864962489581,0.46440677966101696,1.2975261997092853,0.0033832732063853077,0.6221428571428571,0.9985714285714286,0.0014285714285714286
26,26,2812,0.3617111957853244,0.8547741820768137,0.8732763064879099,0.6882622586470343,0.4718710932073899,1.335387286272916,0.0020995496412400494,0.6235714285714286,1.0,0.0
27,27,2812,0.35344407314257126,0.8580692123044097,0.8767121173300076,0.6902903180997361,0.4706209195721628,1.3506268566304986,0.12094788367606023,0.6222857142857143,0.9658928571428571,0.02875
28,28,2812,0.34410015849733083,0.8629450791251778,0.8821822492367437,0.6898180302819836,0.47125989720794553,1.294140829823234,0.04977597069757229,0.6364285714285715,0.9873214285714286,0.011964285714285714
29,29,2812,0.3406358478937939,0.8650565656116643,0.8844217382580376,0.6907560223389181,0.47203467533550053,1.2100661670619792,0.04995071136561984,0.641,0.9817857142857143,0.015714285714285715
