,epoch,batch,train_epoch_loss_avg_over_batch,train_acc,clean_test_loss_avg_over_batch,bd_test_loss_avg_over_batch,test_acc,test_asr,test_ra
0,0,0,0.43251232299166664,0.8397777777777777,1.3383468091487885,3.3782681335102427,0.7885714285714286,0.12946428571428573,0.6507142857142857
1,0,0,0.36201235945795623,0.862,1.154812949044364,3.9726841666481714,0.8105714285714286,0.08160714285714285,0.7085714285714285
2,0,0,0.30046307222104407,0.8855,1.1368187325341361,4.092204874212092,0.8058571428571428,0.12642857142857142,0.6976785714285715
3,0,0,0.29270948427663723,0.8854444444444445,1.2945469617843628,4.039379369128834,0.7987142857142857,0.14339285714285716,0.6751785714285714
4,0,0,0.26812143497903584,0.8965555555555556,1.321405725819724,4.6484549912539395,0.8107142857142857,0.09125,0.7067857142857142
5,0,0,0.25591407863187116,0.9004444444444445,1.24158718756267,4.2998949614438144,0.7984285714285714,0.13392857142857142,0.6708928571428572
6,0,0,0.23721792475438455,0.9078333333333334,1.2845268845558167,4.725898721001365,0.8052857142857143,0.11053571428571428,0.7008928571428571
7,0,0,0.2376635683254457,0.9069444444444444,1.2458574175834656,4.4983087236231025,0.812,0.11553571428571428,0.69
8,0,0,0.2149874262616668,0.9148333333333334,1.2736554741859436,4.289096420461481,0.7937142857142857,0.1769642857142857,0.6723214285714286
9,0,0,0.20309378080804583,0.9214444444444444,1.3408947906323843,4.4301510507410224,0.8104285714285714,0.11839285714285715,0.6925
