,epoch,train_epoch_loss_avg_over_batch,train_acc,train_acc_clean_only,train_asr_bd_only,train_ra_bd_only,clean_test_loss_avg_over_batch,bd_test_loss_avg_over_batch,ra_test_loss_avg_over_batch,test_acc,test_asr,test_ra
0,0,1.1745038180749328,0.5190694444444445,0.5002777777777778,0.6881944444444444,0.5017361111111112,0.7047099091789939,0.5527335902055105,0.8570144176483154,0.5,0.9985714285714286,0.0014285714285714286
1,1,0.8867705148871373,0.5312847222222222,0.5004320987654322,0.8089583333333333,0.5038888888888889,0.6932004527612166,0.6753984689712524,0.7116167744000753,0.5021428571428571,0.9735714285714285,0.02642857142857143
2,2,0.817843821501859,0.5367083333333333,0.5014429012345679,0.8540972222222222,0.49694444444444447,1.1165327538143506,0.6597111026446024,1.6419793367385864,0.5017857142857143,0.9864285714285714,0.013571428571428571
3,3,0.8065229678662166,0.5389305555555556,0.5009876543209877,0.8804166666666666,0.49895833333333334,0.7014539295976813,0.5739899973074595,0.8289650479952494,0.49964285714285717,0.9928571428571429,0.007142857142857143
4,4,0.789411284572066,0.5394652777777778,0.4992515432098765,0.9013888888888889,0.498125,0.7039304267276417,0.5556452373663584,0.8525794545809428,0.5,1.0,0.0
5,5,0.7843141657421051,0.5410555555555555,0.4998148148148148,0.9122222222222223,0.4996527777777778,0.7000668753277172,0.5829593340555826,0.8172326385974884,0.5,1.0,0.0
6,6,0.7675000270348883,0.5413333333333333,0.5000617283950617,0.9127777777777778,0.5027083333333333,0.7073717171495612,0.5486980775992075,0.8658606211344401,0.5,0.985,0.015
7,7,0.7584852173950913,0.5411041666666667,0.49885802469135804,0.9213194444444445,0.5036111111111111,0.7037510167468678,0.5788387358188629,0.8275713423887888,0.5,1.0,0.0
8,8,0.7482780985679762,0.5437222222222222,0.4995833333333333,0.9409722222222222,0.5007638888888889,0.7000110095197504,0.584383616844813,0.8152396579583486,0.5,1.0,0.0
9,9,0.7427448877009363,0.5436944444444445,0.49941358024691357,0.9422222222222222,0.5004861111111111,0.7009494196284901,0.5775153736273447,0.8242382009824117,0.5,1.0,0.0
10,10,0.7394348707969828,0.5443333333333333,0.49996913580246916,0.9436111111111111,0.4996527777777778,0.7068424766713922,0.5407569905122122,0.8729924658934275,0.5,1.0,0.0
11,11,0.7367893027581711,0.5444722222222222,0.4996141975308642,0.9481944444444445,0.5011805555555555,0.7352398092096503,0.6807987888654073,0.7458544969558716,0.4982142857142857,0.9914285714285714,0.008571428571428572
12,12,0.7288288799102945,0.546625,0.5012345679012346,0.9551388888888889,0.5002083333333334,0.7130835056304932,0.6925754547119141,0.8554265797138214,0.5025,0.9942857142857143,0.005714285714285714
13,13,0.726147285257309,0.5458402777777778,0.4995601851851852,0.9623611111111111,0.5015972222222222,0.6934356039220636,0.6655284464359283,0.7216486235459646,0.5017857142857143,0.9821428571428571,0.017857142857142856
14,14,0.7206545700823647,0.5454722222222222,0.4999845679012346,0.9548611111111112,0.5007638888888889,0.7006436261263761,0.5851773222287496,0.8169732391834259,0.5035714285714286,0.9928571428571429,0.007142857142857143
15,15,0.7168548203488649,0.5455208333333333,0.4993672839506173,0.9609027777777778,0.5038888888888889,0.6963324275883761,0.6128448049227396,0.7808081607023875,0.5,1.0,0.0
16,16,0.7188115630226067,0.5450347222222223,0.49911265432098767,0.9583333333333334,0.5011805555555555,0.6950588280504401,0.6329798698425293,0.7575346728165945,0.5,1.0,0.0
17,17,0.7122644622203088,0.5465972222222222,0.49949845679012345,0.9704861111111112,0.5008333333333334,0.7003164887428284,0.5811686118443807,0.8215329249699911,0.5007142857142857,0.9971428571428571,0.002857142857142857
18,18,0.711955071766042,0.5466944444444445,0.5001543209876543,0.9655555555555555,0.5024305555555556,0.6965545090762052,0.61832195520401,0.7742437620957693,0.5,1.0,0.0
19,19,0.7076390647125922,0.5475972222222222,0.5000308641975308,0.9756944444444444,0.5011805555555555,0.6995352940125898,0.6244807442029318,0.778713991244634,0.5010714285714286,0.9942857142857143,0.005714285714285714
