,epoch,train_epoch_loss_avg_over_batch,train_acc,train_acc_clean_only,train_asr_bd_only,train_ra_bd_only,clean_test_loss_avg_over_batch,bd_test_loss_avg_over_batch,ra_test_loss_avg_over_batch,test_acc,test_asr,test_ra
0,0,0.7068750027908243,0.5436167227833895,0.49780346460618147,0.9585214446952596,0.5018340857787811,0.69454871524464,0.6582671304543813,0.7300098439057668,0.4992857142857143,0.9992857142857143,0.0007142857142857143
1,1,0.7069699734288871,0.5440937149270483,0.49650267946161514,0.9750987584650113,0.5019046275395034,0.69852830063213,0.6306327780087789,0.765651007493337,0.5,0.9985714285714286,0.0014285714285714286
2,2,0.7056592431059859,0.544114758698092,0.4977489406779661,0.9640237020316027,0.5015519187358917,0.7078622254458341,0.5512344737847646,0.860375295082728,0.5,0.9992857142857143,0.0007142857142857143
3,3,0.7034456220520677,0.5428240740740741,0.49665846211365905,0.9609198645598194,0.4992945823927765,0.7023634693839333,0.6058411796887716,0.7956710557142893,0.5,1.0,0.0
4,4,0.7027920253400957,0.5439464085297419,0.49734390578265203,0.9659988713318285,0.5022573363431151,0.7273690700531006,0.5891306002934774,0.8605745931466421,0.5,1.0,0.0
5,5,0.7029852497941502,0.5438341750841751,0.49650267946161514,0.9724887133182845,0.5029627539503386,0.7016765041784807,0.6044982175032297,0.7993623812993368,0.5,1.0,0.0
6,6,0.6998491579369112,0.5449565095398429,0.4976476819541376,0.9734057562076749,0.5024689616252822,0.6980792609128085,0.5972327589988708,0.7994450728098551,0.5,1.0,0.0
7,7,0.7015683920635998,0.5444654882154882,0.49687655782652046,0.975451467268623,0.5016930022573364,0.6988401467149908,0.5978290140628815,0.8001736799875895,0.5,1.0,0.0
8,8,0.7014871365934129,0.5438762626262627,0.4970868644067797,0.9676213318284425,0.5020457110609481,0.6943988095630299,0.6369043290615082,0.7528629998366038,0.5,1.0,0.0
9,9,0.7015465342805887,0.543658810325477,0.4968220338983051,0.9678329571106095,0.5018340857787811,0.6944547620686617,0.6529749830563863,0.7351493338743845,0.4992857142857143,1.0,0.0
10,10,0.6991439692849959,0.5446198092031426,0.49697002741774676,0.9761568848758465,0.5022573363431151,0.6969716603105719,0.6075412829717001,0.7868085006872813,0.5,1.0,0.0
