,epoch,batch,train_epoch_loss_avg_over_batch,train_acc,train_acc_clean_only,train_asr_bd_only,train_ra_bd_only,clean_test_loss_avg_over_batch,bd_test_loss_avg_over_batch,test_acc,test_asr,test_ra
0,0,2250,1.7448994762102763,0.3051423611111111,0.2505131172839506,0.7968055555555555,0.24916666666666668,1.617255376143889,1.3993198654868386,0.2517857142857143,0.9885714285714285,0.004047619047619047
1,1,2250,1.4721186477343242,0.32148958333333333,0.2503163580246914,0.9620486111111111,0.25104166666666666,1.3937243169004268,1.1883384711814649,0.25,1.0,0.0
2,2,2250,1.4184177895651924,0.32158333333333333,0.2498996913580247,0.9667361111111111,0.25104166666666666,1.4067488366907293,1.0727495713667436,0.24875,0.9973809523809524,0.0
3,3,2250,1.3815086994171142,0.3221041666666667,0.24992283950617283,0.9717361111111111,0.25190972222222224,1.40715184265917,1.083449100003098,0.2501785714285714,0.9992857142857143,0.0002380952380952381
4,4,2250,1.3745353910658094,0.32396180555555554,0.24981867283950618,0.99125,0.2511805555555556,1.3986368504437534,1.1384121829813176,0.25,1.0,0.0
5,5,2250,1.3731935029559665,0.32453125,0.24993827160493828,0.9958680555555556,0.25135416666666666,1.3968363079157742,1.1601067095091848,0.25,1.0,0.0
6,6,2250,1.3725983640352886,0.32438541666666665,0.24971836419753085,0.9963888888888889,0.2517013888888889,1.4040494534102352,1.0925826556754834,0.25,1.0,0.0
7,7,2250,1.372239828162723,0.32461111111111113,0.24986882716049383,0.9972916666666667,0.25149305555555557,1.4017721224914899,1.1082421252221772,0.25,1.0,0.0
8,8,2250,1.3714650316238404,0.3245138888888889,0.24976466049382717,0.9972569444444445,0.2515277777777778,1.3992463458668103,1.1272337147683809,0.25,1.0,0.0
9,9,2250,1.3367223063574898,0.34865277777777776,0.2870871913580247,0.9027430555555556,0.28760416666666666,1.2744998132640666,1.3027631694620305,0.3578571428571429,0.7219047619047619,0.18976190476190477
10,10,2250,1.1923771950933668,0.4319791666666667,0.4069984567901235,0.6568055555555555,0.4125347222222222,1.1695998879996212,1.214394368908622,0.43714285714285717,0.5516666666666666,0.345
11,11,2250,0.9838408708837297,0.5593263888888889,0.5777816358024691,0.3932291666666667,0.5788194444444444,1.081049688837745,1.438194134018638,0.57125,0.26571428571428574,0.5719047619047619
12,12,2250,0.7876990539762709,0.6631423611111111,0.6999074074074074,0.3322569444444444,0.7017013888888889,0.9313006069172513,1.5630964004632197,0.6371428571428571,0.22857142857142856,0.6511904761904762
13,13,2250,0.6295137633350161,0.7380590277777778,0.7631134259259259,0.5125694444444444,0.6240277777777777,0.9554495445706628,0.2328670830324744,0.64125,0.9152380952380952,0.06738095238095237
14,14,2250,0.49768901618321737,0.7970381944444445,0.8102430555555555,0.6781944444444444,0.5077430555555555,0.962657671760429,0.1806584642917821,0.64875,0.9369047619047619,0.05714285714285714
15,15,2250,0.43284191172652775,0.8274791666666667,0.8421489197530864,0.6954513888888889,0.5009027777777778,0.9862392084165053,0.24318282159440446,0.6514285714285715,0.9223809523809524,0.06952380952380953
16,16,2250,0.388632552921772,0.8489479166666667,0.8662345679012345,0.6933680555555556,0.5089930555555555,1.00829861482436,0.1774481407394915,0.6664285714285715,0.9416666666666667,0.05119047619047619
17,17,2250,0.3562032816078928,0.8630243055555555,0.8816628086419753,0.6952777777777778,0.5144097222222223,0.9903683344071562,0.06699437847022306,0.6873214285714285,0.9766666666666667,0.021904761904761906
18,18,2250,0.3295741589864095,0.8756805555555556,0.8960725308641976,0.6921527777777777,0.5211458333333333,1.0792861953377724,0.0950975553838141,0.69125,0.9688095238095238,0.029285714285714286
19,19,2250,0.3100468833314048,0.8842847222222222,0.9056674382716049,0.6918402777777778,0.5229513888888889,1.3460259451107546,0.13096489661344976,0.70625,0.9604761904761905,0.03785714285714286
20,20,2250,0.2908686800301075,0.8927743055555556,0.9144868827160494,0.6973611111111111,0.5246527777777777,0.98790182037787,0.1872724505762259,0.7226785714285714,0.94,0.05738095238095238
21,21,2250,0.27848502203159864,0.8977743055555556,0.9200578703703703,0.6972222222222222,0.5255902777777778,4.094527373937043,0.04103027288731413,0.7085714285714285,0.9845238095238096,0.013571428571428571
22,22,2250,0.2663567817774084,0.9027569444444444,0.9260995370370371,0.6926736111111111,0.5322569444444445,1.4473809654062444,0.0116054036506367,0.73,0.9961904761904762,0.0038095238095238095
23,23,2250,0.2554457625879182,0.9080451388888889,0.9315817901234568,0.6962152777777778,0.5295833333333333,2.6671871068802746,0.04068321654939967,0.7321428571428571,0.9842857142857143,0.015
24,24,2250,0.24444959829913246,0.9126354166666667,0.9361072530864197,0.7013888888888888,0.5274305555555555,1.6633913838727907,0.04374502707188102,0.7373214285714286,0.9840476190476191,0.015714285714285715
25,25,2250,0.2391137412554688,0.9143611111111111,0.9384066358024692,0.6979513888888889,0.5325347222222222,3.9114334522323175,0.013090872667927408,0.745,0.9952380952380953,0.004285714285714286
26,26,2250,0.2330972755981816,0.917375,0.9420987654320988,0.6948611111111112,0.5367013888888889,0.8578251830556176,0.046612214875605074,0.7482142857142857,0.9802380952380952,0.019285714285714285
27,27,2250,0.22528383185797268,0.9211076388888889,0.9457600308641976,0.6992361111111111,0.5330555555555555,0.8925274596972899,0.003268005169405969,0.7357142857142858,0.9995238095238095,0.0004761904761904762
28,28,2250,0.22024666752086747,0.9228888888888889,0.9478896604938272,0.6978819444444444,0.5344097222222223,0.8589301095767454,0.05843110519874079,0.7398214285714285,0.9854761904761905,0.012857142857142857
29,29,2250,0.21381434977385733,0.9248923611111111,0.9496913580246914,0.7017013888888889,0.5326041666666667,0.8488248512148857,0.10668431408703327,0.7567857142857143,0.9664285714285714,0.03238095238095238
30,30,2250,0.21060353138049442,0.9264201388888889,0.9517631172839506,0.6983333333333334,0.5341319444444445,0.913853529502045,0.02539980668877957,0.7267857142857143,0.991904761904762,0.007857142857142858
31,31,2250,0.20687161204218865,0.9283715277777778,0.953329475308642,0.70375,0.5301736111111112,0.8013000610199842,0.01750027304374133,0.75625,0.9940476190476191,0.005714285714285714
