,epoch,train_epoch_loss_avg_over_batch,train_acc,train_acc_clean_only,train_asr_bd_only,train_ra_bd_only,clean_test_loss_avg_over_batch,bd_test_loss_avg_over_batch,ra_test_loss_avg_over_batch,test_acc,test_asr,test_ra
0,0,1.1993729949425538,0.4345328282828283,0.4213249063670412,0.5520833333333334,0.4256597222222222,1.2676330425522544,1.2487456868676579,1.321744729490841,0.38767857142857143,0.5028571428571429,0.3057142857142857
1,1,1.137402285472281,0.4697811447811448,0.4666237515605493,0.49788194444444445,0.4736111111111111,1.298970184542916,1.3357035552754122,1.3485056091757381,0.405,0.4173809523809524,0.3523809523809524
2,2,1.0812703930175924,0.499081088664422,0.5026373283395755,0.46743055555555557,0.5062847222222222,1.3213141668926587,1.3623672793893253,1.3707137388341568,0.41464285714285715,0.3497619047619048,0.3914285714285714
3,3,1.021343619540949,0.5298576038159372,0.540980024968789,0.4308680555555556,0.5440277777777778,1.3096974817189304,1.385499729829676,1.3593646358041203,0.43392857142857144,0.29642857142857143,0.4388095238095238
4,4,0.9575671051734226,0.5604552469135803,0.5784488139825218,0.4003125,0.5791666666666667,1.3933355862444097,1.3153975500779993,1.4964039956822115,0.4373214285714286,0.31523809523809526,0.425
5,5,0.8949755444667926,0.5921506734006734,0.6157498439450687,0.38211805555555556,0.6110763888888889,1.401156019080769,1.3610132511924296,1.5253574637805714,0.45785714285714285,0.3519047619047619,0.4276190476190476
6,6,0.8378372036683067,0.6195566778900112,0.648412141073658,0.3627430555555556,0.6540277777777778,1.4414849064566873,1.3861434179193832,1.5832658585380106,0.45517857142857143,0.335,0.4307142857142857
7,7,0.7792252906777059,0.6501262626262626,0.6838678214731585,0.3498263888888889,0.6829166666666666,1.4583592035553672,1.4155179402407478,1.5985737337785608,0.4805357142857143,0.2938095238095238,0.47214285714285714
8,8,0.7290555508389294,0.6751929012345679,0.713377808988764,0.33534722222222224,0.7095486111111111,1.4788419712673535,1.400174014708575,1.6576826081556433,0.4878571428571429,0.30023809523809525,0.4757142857142857
9,9,0.6973311337684173,0.6916561447811448,0.7326935081148565,0.3264236111111111,0.7284375,1.5065079710700295,1.4533590288723217,1.656372771543615,0.4858928571428571,0.27380952380952384,0.4911904761904762
10,10,0.6493465881694369,0.7165123456790123,0.7618679775280899,0.3128472222222222,0.7594097222222222,1.5608478351072832,1.5032456341911764,1.734101554926704,0.5026785714285714,0.2469047619047619,0.5133333333333333
11,11,0.6114824654223461,0.7358691077441077,0.7841214107365793,0.3064236111111111,0.7797569444444444,1.5971179712902417,1.4697349632487577,1.8204162822050207,0.49964285714285717,0.29833333333333334,0.48857142857142855
12,12,0.5821432564106621,0.7518483445566779,0.8023096129837702,0.30274305555555553,0.7989583333333333,1.5607311833988537,1.4564090967178345,1.7462183166952694,0.5121428571428571,0.26666666666666666,0.5233333333333333
13,13,0.5522303231849705,0.7673400673400673,0.8198970037453184,0.2995833333333333,0.8115972222222222,1.6055325865745544,1.4708742814905502,1.8166298515656416,0.5071428571428571,0.2652380952380952,0.5159523809523809
14,14,0.529923378966441,0.7791421156004489,0.8328144506866417,0.30145833333333333,0.8227083333333334,1.6127860762856223,1.4370732868418974,1.8913143943337833,0.5133928571428571,0.28785714285714287,0.5071428571428571
15,15,0.5097114156189256,0.7899656285072951,0.8433091448189762,0.3152083333333333,0.8209027777777778,1.608782947063446,1.3286352087469662,2.0064285432591156,0.5280357142857143,0.3161904761904762,0.5071428571428571
16,16,0.4769073995749869,0.8048856621773288,0.8524578651685393,0.38149305555555557,0.7799305555555556,1.6234411055391484,0.9538562543251935,2.6389512174269734,0.5225,0.5142857142857142,0.36095238095238097
17,17,0.4347006156104257,0.8233059764309765,0.8596832084893883,0.4995486111111111,0.6762152777777778,1.5976063880053433,0.4329941097427817,4.562471614164465,0.5401785714285714,0.7926190476190477,0.1569047619047619
18,18,0.3980689101469581,0.8399200336700336,0.8696004993757803,0.5757638888888889,0.6116319444444445,1.6136895147236912,0.3487824850222644,4.606062019572539,0.5391071428571429,0.8342857142857143,0.12857142857142856
19,19,0.36947660862436416,0.8529285914702581,0.8801771223470661,0.6104166666666667,0.5885763888888889,1.7748288187113674,0.1875732891699847,6.368008192847757,0.54,0.9183333333333333,0.058095238095238096
20,20,0.34756130311818695,0.8634960718294051,0.8892244069912609,0.6345138888888889,0.5701388888888889,1.7901720567183061,0.13233337376047583,6.917423697078929,0.5408928571428572,0.9383333333333334,0.045714285714285714
21,21,0.33098757914409604,0.8708052749719416,0.8964263420724095,0.6427777777777778,0.5612847222222223,1.6869226043874568,0.07957666301551987,8.194250331205481,0.5446428571428571,0.965,0.025238095238095237
22,22,0.31594737965606917,0.8785739337822671,0.9039481897627965,0.6527430555555556,0.5589236111111111,1.7633191292936152,0.08355144674287122,8.368421274072984,0.5510714285714285,0.9673809523809523,0.02261904761904762
23,23,0.30397384098766095,0.8835367564534231,0.9089107365792759,0.6577083333333333,0.5538888888888889,1.735214114189148,0.0862625269767116,8.046482647166533,0.5541071428571429,0.9666666666666667,0.024523809523809524
24,24,0.28968921679622184,0.8895833333333333,0.9148135143570537,0.6650347222222223,0.5513541666666667,1.8031165979125283,0.08978434498695766,8.265575801624971,0.5482142857142858,0.9621428571428572,0.02666666666666667
25,25,0.2795457082200307,0.894398849607183,0.9198618913857678,0.6677777777777778,0.5530555555555555,1.8153115673498674,0.08841729755787288,9.450441360473633,0.5569642857142857,0.9621428571428572,0.027857142857142858
26,26,0.26806760046972195,0.8993721941638608,0.9249336766541822,0.671875,0.5464583333333334,1.8334766897288235,0.06740552011658163,9.426586487713982,0.5608928571428572,0.9678571428571429,0.02095238095238095
27,27,0.2620077978960059,0.9023078002244669,0.9277660736579276,0.6757291666666667,0.5449305555555556,1.8256214206868953,0.05202288290157037,10.055681901819566,0.5648214285714286,0.9745238095238096,0.017857142857142856
28,28,0.2529541144625717,0.9062289562289563,0.9321395131086142,0.675625,0.5467708333333333,1.9004222588105635,0.10771988945848801,8.663097605985755,0.5623214285714285,0.9580952380952381,0.031190476190476192
29,29,0.2441932765944214,0.9094065656565656,0.9351630774032459,0.6801736111111111,0.5447569444444444,1.916546339338476,0.09191605536376729,9.443379233865176,0.56375,0.9635714285714285,0.025238095238095237
30,30,0.23760380628694325,0.9125666386083052,0.938584581772784,0.6810069444444444,0.544375,2.074350427497517,0.034078764729201794,9.534158426172594,0.5544642857142857,0.9830952380952381,0.011904761904761904
31,31,0.2311849231753144,0.9152812850729517,0.9414247815230962,0.6826041666666667,0.5451041666666666,2.047170541503213,0.10076062841450467,10.742907468010397,0.5669642857142857,0.9657142857142857,0.025238095238095237
32,32,0.22495830822836346,0.9180310044893378,0.9445068664169788,0.6823958333333333,0.5458680555555555,2.0932795622132043,0.10240722951643608,8.967189901015338,0.5714285714285714,0.960952380952381,0.029285714285714286
33,33,0.21948690650921107,0.9202791806958474,0.9463600187265918,0.6881597222222222,0.5410416666666666,2.146143701943484,0.08705843744032524,10.665245785432703,0.555,0.9685714285714285,0.02238095238095238
34,34,0.21477652829361132,0.9225238496071829,0.9491807116104869,0.6852777777777778,0.5445833333333333,2.096593537113883,0.03352359523448874,10.344098315519446,0.5555357142857142,0.9864285714285714,0.009285714285714286
35,35,0.20904786108961226,0.9242915263748597,0.9502652933832709,0.693125,0.5365625,2.0340284650976006,0.09051043956595309,10.0080966388478,0.5694642857142858,0.9685714285714285,0.023095238095238096
36,36,0.20589052133355792,0.9256839225589225,0.9526763420724095,0.6854513888888889,0.5476736111111111,2.0067518190904097,0.13830701480893529,9.797876358032227,0.5717857142857142,0.9573809523809523,0.03142857142857143
37,37,0.20293352274053614,0.926837822671156,0.9535853620474407,0.6887847222222222,0.5405208333333333,2.076226223598827,0.06285474054953631,11.061267908881693,0.5632142857142857,0.9754761904761905,0.01880952380952381
38,38,0.19825492725043795,0.9287598204264871,0.9559495942571785,0.6867708333333333,0.5455902777777778,1.9918132912028919,0.07232031248071615,9.131651653962976,0.5676785714285715,0.9730952380952381,0.02023809523809524
39,39,0.1955121004388833,0.9300820707070707,0.9572058364544319,0.6886805555555555,0.5438194444444444,2.2601337107745083,0.034890083541326666,11.36130703196806,0.5558928571428572,0.9845238095238096,0.010952380952380953
40,40,0.16307954288203155,0.9433361391694725,0.9714224406991261,0.6933680555555556,0.5445833333333333,2.2090977755459873,0.09899758196928922,11.414851413053626,0.5671428571428572,0.9709523809523809,0.019523809523809523
41,41,0.15285685534055615,0.9478395061728395,0.9758114856429463,0.6988888888888889,0.5421875,2.2938356453722175,0.04067812794271637,10.615953221040613,0.5716071428571429,0.9826190476190476,0.012142857142857143
42,42,0.15073647721933078,0.9484497755331088,0.9769350811485643,0.6949305555555556,0.548125,2.3249602751298384,0.021571795661550236,11.353692054748535,0.5696428571428571,0.9926190476190476,0.0054761904761904765
43,43,0.14953714291459783,0.9486076038159371,0.9774110486891385,0.6922569444444444,0.5499305555555556,2.395987131378867,0.05316613839172265,12.252739120932187,0.5714285714285714,0.9807142857142858,0.013571428571428571
44,44,0.14698567528351206,0.95,0.9787570224719101,0.6940625,0.5477430555555556,2.4996825781735508,0.03672632218941169,12.512676743900075,0.5685714285714286,0.9859523809523809,0.01
45,45,0.14513778261826968,0.9510451739618406,0.9795177902621723,0.6976388888888889,0.5441666666666667,2.480703126300465,0.03770472196971669,10.837459732504453,0.5685714285714286,0.9854761904761905,0.009761904761904762
46,46,0.14450195103990754,0.9510521885521885,0.9798377028714107,0.6948611111111112,0.5490972222222222,2.485947305505926,0.032908810028696764,12.196439294254079,0.5692857142857143,0.9876190476190476,0.008809523809523809
47,47,0.14444902322557712,0.9507645903479237,0.9797362671660425,0.6929166666666666,0.5488888888888889,2.4827052463184702,0.03979431328308933,11.192287837757783,0.5655357142857143,0.9835714285714285,0.011428571428571429
48,48,0.1428272251367462,0.9515256734006734,0.9803877965043696,0.6946527777777778,0.5484375,2.5460199876265093,0.01996596932739896,12.861216489006491,0.5657142857142857,0.9923809523809524,0.006190476190476191
